"Time (s) Monitor Run","Position (cm) Monitor Run","Velocity (m/s) Monitor Run","Acceleration (m/s²) Monitor Run"
48.250,-0.0172000,0.00,2.06E-4
48.275,-0.0172000,0.00,-0.01
48.300,-0.0172000,3.09E-5,-0.02
48.325,-0.0172000,0.00,-0.01
48.350,-0.0167359,0.00,0.01
48.375,-0.0348637,-3.09E-5,0.03
48.400,-0.0172000,0.00,0.02
48.425,-0.0172000,0.00,-0.01
48.450,-0.0172000,0.00,-0.02
48.475,-0.0172000,0.00,-0.01
48.500,-0.0172000,0.00,0.00
48.525,-0.0172000,0.00,0.00
48.550,-0.0172000,0.00,0.00
48.575,-0.0172000,0.00,0.00
48.600,-0.0172000,0.00,0.00
48.625,-0.0172000,0.00,0.00
48.650,-0.0172000,0.00,0.00
48.675,-0.0172000,0.00,0.00
48.700,-0.0172000,0.00,0.00
48.725,-0.0172000,0.00,0.00
48.750,-0.0172000,0.00,0.00
48.775,-0.0172000,0.00,0.00
48.800,-0.0172000,0.00,0.00
48.825,-0.0172000,0.00,0.00
48.850,-0.0172000,0.00,0.00
48.875,-0.0172000,0.00,0.00
48.900,-0.0172000,0.00,0.00
48.925,-0.0172000,0.00,0.00
48.950,-0.0172000,0.00,0.00
48.975,-0.0172000,0.00,0.00
49.000,-0.0172000,0.00,0.00
49.025,-0.0172000,0.00,0.00
49.050,-0.0172000,0.00,0.00
49.075,-0.0172000,0.00,0.00
49.100,-0.0172000,0.00,-0.11
49.125,-0.0172000,4.64E-4,-0.35
49.150,-0.0172000,-0.02,-0.37
49.175,-0.0102371,-0.04,0.09
49.200,-0.2747411,-0.02,0.70
49.225,-0.2997345,0.02,0.73
49.250,-0.0172000,0.04,0.14
49.275,-0.0172000,0.02,-0.35
49.300,-0.0172000,0.00,-0.37
49.325,-0.0172000,0.00,-0.13
49.350,-0.0172000,0.00,0.00
49.375,-0.0172000,0.00,-0.12
49.400,-0.0172000,5.26E-4,-0.40
49.425,-0.0172000,-0.02,-0.50
49.450,-0.0093084,-0.04,-0.07
49.475,-0.3091418,-0.03,0.70
49.500,-0.3300046,0.01,0.99
49.525,-0.2114619,0.04,0.50
49.550,-0.0172000,0.03,-0.22
49.575,-0.0172000,0.01,-0.49
49.600,-0.0172000,0.00,-0.31
49.625,-0.0172000,0.00,-0.08
49.650,-0.0172000,0.00,-0.09
49.675,-0.0172000,3.71E-4,-0.31
49.700,-0.0172000,-0.01,-0.38
49.725,-0.0116300,-0.03,-0.01
49.750,-0.2213001,-0.02,0.60
49.775,-0.3160131,0.01,0.76
49.800,-0.0701890,0.03,0.27
49.825,-0.0172000,0.02,-0.26
49.850,-0.0172000,0.00,-0.38
49.875,-0.0172000,0.00,-0.18
49.900,-0.0172000,0.00,-0.02
49.925,-0.0172000,0.00,0.00
49.950,-0.0172000,0.00,-0.11
49.975,-0.0172000,4.64E-4,-0.24
50.000,-0.0172000,-0.02,-0.14
50.025,-0.0102371,-0.02,0.21
50.050,-0.2816227,0.00,0.48
50.075,-0.0348637,0.02,0.27
50.100,-0.0172000,0.02,-0.10
50.125,-0.0172000,0.00,-0.24
50.150,-0.0172000,0.00,-0.13
50.175,-0.0172000,0.00,-0.01
50.200,-0.0172000,0.00,6.19E-4
50.225,-0.0172000,0.00,-0.02
50.250,-0.0172000,9.28E-5,-0.14
50.275,-0.0172000,0.00,-0.23
50.300,-0.0158077,-0.02,-0.06
50.325,-0.0641688,-0.02,0.29
50.350,-0.2467730,0.00,0.45
50.375,-0.0172000,0.02,0.18
50.400,-0.0172000,0.02,-0.14
50.425,-0.0172000,0.00,-0.22
50.450,-0.0172000,0.00,-0.10
50.475,-0.0172000,0.00,2.06E-4
50.500,-0.0172000,0.00,-0.01
50.525,-0.0172000,3.09E-5,-0.02
50.550,-0.0172000,0.00,-0.02
50.575,-0.0167359,0.00,0.01
50.600,-0.0344000,0.00,0.05
50.625,-0.0348637,0.00,0.05
50.650,-0.0172000,0.00,0.01
50.675,-0.0172000,0.00,-0.02
50.700,-0.0172000,0.00,-0.02
50.725,-0.0172000,0.00,-0.01
50.750,-0.0172000,0.00,-0.02
50.775,-0.0172000,9.28E-5,-0.18
50.800,-0.0172000,0.00,-0.43
50.825,-0.0158077,-0.02,-0.51
50.850,-0.0618526,-0.04,-0.05
50.875,-0.3268000,-0.04,0.73
50.900,-0.3272579,0.00,1.07
50.925,-0.3173869,0.04,0.63
50.950,-0.0172000,0.04,-0.17
50.975,-0.0172000,0.02,-0.55
51.000,-0.0172000,0.00,-0.40
51.025,-0.0172000,0.00,-0.13
51.050,-0.0172000,0.00,0.00
51.075,-0.0172000,0.00,0.00
51.100,-0.0172000,0.00,0.00
51.125,-0.0172000,0.00,0.00
51.150,-0.0172000,0.00,0.00
51.175,-0.0172000,0.00,0.00
51.200,-0.0172000,0.00,0.00
51.225,-0.0172000,0.00,0.00
51.250,-0.0172000,0.00,0.00
51.275,-0.0172000,0.00,0.00
51.300,-0.0172000,0.00,0.00
51.325,-0.0172000,0.00,-0.12
51.350,-0.0172000,5.26E-4,-0.39
51.375,-0.0172000,-0.02,-0.55
51.400,-0.0093084,-0.04,-0.19
51.425,-0.3091418,-0.04,0.61
51.450,-0.3268000,0.00,1.08
51.475,-0.3341235,0.04,0.75
51.500,-0.0525267,0.04,-0.05
51.525,-0.0172000,0.02,-0.51
51.550,-0.0172000,0.00,-0.44
51.575,-0.0172000,0.00,-0.17
51.600,-0.0172000,0.00,-0.02
51.625,-0.0172000,3.09E-5,-0.15
51.650,-0.0172000,-5.90E-4,-0.42
51.675,-0.0167359,-0.02,-0.42
51.700,-0.0265142,-0.04,0.13
51.725,-0.3268000,-0.02,0.83
51.750,-0.3345810,0.02,0.85
51.775,-0.0348637,0.04,0.17
51.800,-0.0172000,0.02,-0.40
51.825,-0.0172000,0.00,-0.43
51.850,-0.0172000,0.00,-0.16
51.875,-0.0172000,0.00,-0.01
51.900,-0.0172000,0.00,-0.01
51.925,-0.0172000,3.09E-5,-0.03
51.950,-0.0172000,0.00,-0.04
51.975,-0.0167359,0.00,0.00
52.000,-0.0339363,0.00,0.06
52.025,-0.0525267,0.00,0.08
52.050,-0.0172000,0.00,0.02
52.075,-0.0172000,0.00,-0.03
52.100,-0.0172000,0.00,-0.04
52.125,-0.0172000,0.00,-0.02
52.150,-0.0172000,0.00,0.00
52.175,-0.0172000,0.00,-0.08
52.200,-0.0172000,3.40E-4,-0.29
52.225,-0.0172000,-0.01,-0.47
52.250,-0.0120943,-0.03,-0.22
52.275,-0.2036380,-0.04,0.46
52.300,-0.3100582,-0.01,0.94
52.325,-0.2997345,0.03,0.68
52.350,-0.0172000,0.04,-0.04
52.375,-0.0172000,0.02,-0.47
52.400,-0.0172000,0.00,-0.38
52.425,-0.0172000,0.00,-0.13
52.450,-0.0172000,0.00,4.13E-4
52.475,-0.0172000,0.00,-0.01
52.500,-0.0172000,6.19E-5,-0.03
52.525,-0.0172000,0.00,-0.02
52.550,-0.0162719,0.00,0.03
52.575,-0.0525267,-6.19E-5,0.06
52.600,-0.0172000,0.00,0.03
52.625,-0.0172000,0.00,-0.01
52.650,-0.0172000,0.00,-0.03
52.675,-0.0172000,0.00,-0.02
52.700,-0.0172000,0.00,0.00
52.725,-0.0172000,0.00,4.13E-4
52.750,-0.0172000,0.00,-0.01
52.775,-0.0172000,6.19E-5,-0.05
52.800,-0.0172000,0.00,-0.06
52.825,-0.0162719,-0.01,0.00
52.850,-0.0511366,0.00,0.11
52.875,-0.0701890,0.00,0.12
52.900,-0.0172000,0.01,0.03
52.925,-0.0172000,0.00,-0.05
52.950,-0.0172000,0.00,-0.06
52.975,-0.0172000,0.00,-0.02
53.000,-0.0172000,0.00,0.00
53.025,-0.0172000,0.00,4.13E-4
53.050,-0.0172000,0.00,-0.01
53.075,-0.0172000,6.19E-5,-0.03
53.100,-0.0172000,0.00,-0.02
53.125,-0.0162719,0.00,0.03
53.150,-0.0525267,-6.19E-5,0.06
53.175,-0.0172000,0.00,0.03
53.200,-0.0172000,0.00,-0.01
53.225,-0.0172000,0.00,-0.03
53.250,-0.0172000,0.00,-0.02
53.275,-0.0172000,0.00,6.19E-4
53.300,-0.0172000,0.00,-0.02
53.325,-0.0172000,9.28E-5,-0.17
53.350,-0.0172000,0.00,-0.41
53.375,-0.0158077,-0.02,-0.34
53.400,-0.0623158,-0.04,0.21
53.425,-0.3100582,-0.02,0.81
53.450,-0.2997345,0.02,0.74
53.475,-0.0172000,0.04,0.08
53.500,-0.0172000,0.02,-0.41
53.525,-0.0172000,0.00,-0.38
53.550,-0.0172000,0.00,-0.13
53.575,-0.0172000,0.00,0.00
53.600,-0.0172000,0.00,-0.12
53.625,-0.0172000,4.95E-4,-0.36
53.650,-0.0172000,-0.02,-0.36
53.675,-0.0097727,-0.04,0.11
53.700,-0.2928585,-0.02,0.72
53.725,-0.2820814,0.02,0.72
53.750,-0.0172000,0.04,0.12
53.775,-0.0172000,0.02,-0.36
53.800,-0.0172000,0.00,-0.36
53.825,-0.0172000,0.00,-0.12
53.850,-0.0172000,0.00,0.00
53.875,-0.0172000,0.00,-0.08
53.900,-0.0172000,3.40E-4,-0.26
53.925,-0.0172000,-0.01,-0.28
53.950,-0.0120943,-0.03,0.06
53.975,-0.2059397,-0.01,0.52
54.000,-0.2291178,0.01,0.55
54.025,-0.0172000,0.03,0.11
54.050,-0.0172000,0.01,-0.26
54.075,-0.0172000,0.00,-0.27
54.100,-0.0172000,0.00,-0.09
54.125,-0.0172000,0.00,0.00
54.150,-0.0172000,0.00,-0.09
54.175,-0.0172000,3.71E-4,-0.31
54.200,-0.0172000,-0.01,-0.37
54.225,-0.0116300,-0.03,0.02
54.250,-0.2213001,-0.02,0.62
54.275,-0.3169290,0.01,0.73
54.300,-0.0348637,0.03,0.21
54.325,-0.0172000,0.02,-0.30
54.350,-0.0172000,0.00,-0.36
54.375,-0.0172000,0.00,-0.15
54.400,-0.0172000,0.00,-0.01
54.425,-0.0172000,0.00,-0.01
54.450,-0.0172000,6.19E-5,-0.15
54.475,-0.0172000,0.00,-0.38
54.500,-0.0162719,-0.02,-0.31
54.525,-0.0446474,-0.03,0.21
54.550,-0.3114327,-0.01,0.76
54.575,-0.2467730,0.02,0.67
54.600,-0.0172000,0.04,0.06
54.625,-0.0176640,0.02,-0.39
54.650,4.6440929E-4,3.09E-5,-0.37
54.675,-0.0172000,0.00,-0.12
54.700,-0.0172000,0.00,0.01
54.725,-0.0172000,0.00,-0.11
54.750,-0.0172000,5.26E-4,-0.37
54.775,-0.0172000,-0.02,-0.39
54.800,-0.0093084,-0.04,0.12
54.825,-0.3100582,-0.02,0.77
54.850,-0.2997345,0.02,0.78
54.875,-0.0172000,0.04,0.14
54.900,-0.0176640,0.02,-0.38
54.925,4.6440929E-4,0.00,-0.40
54.950,-0.0176640,0.00,-0.14
54.975,4.6440929E-4,0.00,-0.01
55.000,-0.0176640,3.09E-5,-0.12
55.025,4.6440929E-4,-7.13E-4,-0.34
55.050,-0.0172000,-0.02,-0.35
55.075,-0.0107014,-0.03,0.10
55.100,-0.2575408,-0.02,0.68
55.125,-0.2820814,0.02,0.72
55.150,-0.0172000,0.03,0.16
55.175,-0.0176640,0.02,-0.34
55.200,0.0000000,0.00,-0.39
55.225,4.6440929E-4,0.00,-0.16
55.250,-0.0172000,0.00,-0.01
55.275,-0.0172000,0.00,0.01
55.300,-0.0172000,6.19E-5,-0.13
55.325,-0.0172000,0.00,-0.26
55.350,-0.0162719,-0.02,-0.12
55.375,-0.0451110,-0.02,0.29
55.400,-0.2992762,6.21E-4,0.54
55.425,-0.0348637,0.02,0.27
55.450,-0.0172000,0.02,-0.13
55.475,-0.0172000,0.00,-0.27
55.500,-0.0172000,0.00,-0.14
55.525,-0.0172000,0.00,-0.01
55.550,-0.0172000,0.00,0.00
55.575,-0.0172000,0.00,-0.12
55.600,-0.0172000,4.95E-4,-0.26
55.625,-0.0172000,-0.02,-0.15
55.650,-0.0097727,-0.02,0.23
55.675,-0.2992762,0.00,0.51
55.700,-0.0348637,0.02,0.29
55.725,-0.0172000,0.02,-0.10
55.750,-0.0172000,0.00,-0.26
55.775,-0.0172000,0.00,-0.14
55.800,-0.0172000,0.00,-0.01
55.825,-0.0172000,0.00,0.00
55.850,-0.0172000,0.00,-0.10
55.875,-0.0172000,4.33E-4,-0.24
55.900,-0.0172000,-0.02,-0.16
55.925,-0.0107014,-0.02,0.18
55.950,-0.2630505,0.00,0.48
55.975,-0.0701890,0.02,0.32
56.000,-0.0172000,0.02,-0.06
56.025,-0.0172000,0.00,-0.24
56.050,-0.0172000,0.00,-0.16
56.075,-0.0172000,0.00,-0.02
56.100,-0.0172000,0.00,0.00
56.125,-0.0172000,0.00,-0.12
56.150,-0.0172000,4.95E-4,-0.37
56.175,-0.0172000,-0.02,-0.38
56.200,-0.0097727,-0.04,0.11
56.225,-0.2924000,-0.02,0.73
56.250,-0.2997345,0.02,0.75
56.275,-0.0172000,0.04,0.14
56.300,-0.0172000,0.02,-0.37
56.325,-0.0172000,0.00,-0.37
56.350,-0.0172000,0.00,-0.13
56.375,-0.0172000,0.00,0.00
56.400,-0.0172000,0.00,-0.12
56.425,-0.0172000,4.95E-4,-0.38
56.450,-0.0172000,-0.02,-0.53
56.475,-0.0097727,-0.04,-0.16
56.500,-0.2914829,-0.04,0.63
56.525,-0.3277157,0.00,1.05
56.550,-0.2997345,0.04,0.66
56.575,-0.0172000,0.04,-0.13
56.600,-0.0172000,0.02,-0.52
56.625,-0.0172000,0.00,-0.39
56.650,-0.0172000,0.00,-0.12
56.675,-0.0172000,0.00,-0.12
56.700,-0.0172000,4.95E-4,-0.38
56.725,-0.0172000,-0.02,-0.52
56.750,-0.0097727,-0.04,-0.14
56.775,-0.2914829,-0.04,0.64
56.800,-0.3281735,1.32E-4,1.04
56.825,-0.2820814,0.04,0.63
56.850,-0.0172000,0.04,-0.14
56.875,-0.0172000,0.02,-0.52
56.900,-0.0172000,0.00,-0.37
56.925,-0.0172000,0.00,-0.12
56.950,-0.0172000,0.00,0.00
56.975,-0.0172000,0.00,-0.12
57.000,-0.0172000,4.95E-4,-0.36
57.025,-0.0172000,-0.02,-0.36
57.050,-0.0097727,-0.04,0.11
57.075,-0.2928585,-0.02,0.72
57.100,-0.2820814,0.02,0.72
57.125,-0.0172000,0.04,0.12
57.150,-0.0172000,0.02,-0.36
57.175,-0.0172000,0.00,-0.36
57.200,-0.0172000,0.00,-0.12
57.225,-0.0172000,0.00,0.00
57.250,-0.0172000,0.00,-0.10
57.275,-0.0172000,4.33E-4,-0.32
57.300,-0.0172000,-0.02,-0.33
57.325,-0.0107014,-0.03,0.09
57.350,-0.2580000,-0.02,0.64
57.375,-0.2644276,0.02,0.66
57.400,-0.0172000,0.03,0.12
57.425,-0.0172000,0.02,-0.32
57.450,-0.0172000,0.00,-0.33
57.475,-0.0172000,0.00,-0.11
57.500,-0.0172000,0.00,2.06E-4
57.525,-0.0172000,0.00,0.00
57.550,-0.0172000,3.09E-5,-0.13
57.575,-0.0172000,-6.83E-4,-0.24
57.600,-0.0167359,-0.02,-0.11
57.625,-0.0279062,-0.02,0.25
57.650,-0.2820814,6.83E-4,0.48
57.675,-0.0172000,0.02,0.23
57.700,-0.0172000,0.02,-0.13
57.725,-0.0172000,0.00,-0.24
57.750,-0.0172000,0.00,-0.12
57.775,-0.0172000,0.00,0.00
57.800,-0.0172000,0.00,0.00
57.825,-0.0172000,0.00,-0.11
57.850,-0.0172000,4.64E-4,-0.24
57.875,-0.0172000,-0.02,-0.14
57.900,-0.0102371,-0.02,0.21
57.925,-0.2816227,0.00,0.48
57.950,-0.0348637,0.02,0.27
57.975,-0.0172000,0.02,-0.10
58.000,-0.0172000,0.00,-0.24
58.025,-0.0172000,0.00,-0.13
58.050,-0.0172000,0.00,-0.01
58.075,-0.0172000,0.00,0.00
58.100,-0.0172000,0.00,-0.08
58.125,-0.0172000,3.40E-4,-0.19
58.150,-0.0172000,-0.01,-0.14
58.175,-0.0120943,-0.02,0.14
58.200,-0.2100816,0.00,0.39
58.225,-0.0701890,0.01,0.27
58.250,-0.0172000,0.02,-0.03
58.275,-0.0172000,0.00,-0.19
58.300,-0.0172000,0.00,-0.13
58.325,-0.0172000,0.00,-0.02
58.350,-0.0172000,0.00,0.00
58.375,-0.0172000,0.00,0.00
58.400,-0.0172000,0.00,0.00
58.425,-0.0172000,0.00,0.00
58.450,-0.0172000,0.00,0.00
58.475,-0.0172000,0.00,0.00
58.500,-0.0172000,0.00,0.00
58.525,-0.0172000,0.00,0.00
58.550,-0.0172000,0.00,0.00
58.575,-0.0172000,0.00,0.00
58.600,-0.0172000,0.00,0.00
58.625,-0.0172000,0.00,4.13E-4
58.650,-0.0172000,0.00,-0.01
58.675,-0.0172000,6.19E-5,-0.15
58.700,-0.0172000,0.00,-0.26
58.725,-0.0162719,-0.02,-0.10
58.750,-0.0451110,-0.02,0.30
58.775,-0.2997345,0.00,0.53
58.800,-0.0172000,0.02,0.24
58.825,-0.0172000,0.02,-0.15
58.850,-0.0172000,0.00,-0.26
58.875,-0.0172000,0.00,-0.13
58.900,-0.0172000,0.00,4.13E-4
58.925,-0.0172000,0.00,-0.01
58.950,-0.0172000,6.19E-5,-0.15
58.975,-0.0172000,0.00,-0.40
59.000,-0.0162719,-0.02,-0.36
59.025,-0.0446474,-0.04,0.18
59.050,-0.3100582,-0.02,0.80
59.075,-0.2997345,0.02,0.75
59.100,-0.0172000,0.04,0.10
59.125,-0.0172000,0.02,-0.40
59.150,-0.0172000,0.00,-0.38
59.175,-0.0172000,0.00,-0.12
59.200,-0.0172000,0.00,-0.10
59.225,-0.0172000,4.33E-4,-0.35
59.250,-0.0172000,-0.02,-0.53
59.275,-0.0107014,-0.04,-0.23
59.300,-0.2561629,-0.04,0.54
59.325,-0.3268000,-0.01,1.04
59.350,-0.3345810,0.04,0.75
59.375,-0.0348637,0.04,-0.03
59.400,-0.0172000,0.02,-0.51
59.425,-0.0172000,0.00,-0.43
59.450,-0.0172000,0.00,-0.16
59.475,-0.0172000,0.00,-0.01
59.500,-0.0172000,3.09E-5,-0.14
59.525,-0.0172000,-6.21E-4,-0.40
59.550,-0.0167359,-0.02,-0.39
59.575,-0.0269782,-0.04,0.14
59.600,-0.3096000,-0.02,0.80
59.625,-0.3173869,0.02,0.79
59.650,-0.0172000,0.04,0.13
59.675,-0.0172000,0.02,-0.40
59.700,-0.0172000,0.00,-0.40
59.725,-0.0172000,0.00,-0.13
59.750,-0.0172000,0.00,0.00
59.775,-0.0172000,0.00,6.19E-4
59.800,-0.0172000,0.00,-0.02
59.825,-0.0172000,9.28E-5,-0.05
59.850,-0.0172000,0.00,-0.02
59.875,-0.0158077,0.00,0.04
59.900,-0.0701890,-9.28E-5,0.09
59.925,-0.0172000,0.00,0.05
59.950,-0.0172000,0.00,-0.02
59.975,-0.0172000,0.00,-0.05
60.000,-0.0172000,0.00,-0.02
60.025,-0.0172000,0.00,2.06E-4
60.050,-0.0172000,0.00,0.00
60.075,-0.0172000,3.09E-5,-0.13
60.100,-0.0172000,-6.52E-4,-0.27
60.125,-0.0167359,-0.02,-0.15
60.150,-0.0274422,-0.02,0.25
60.175,-0.2988179,0.00,0.54
60.200,-0.0525267,0.02,0.31
60.225,-0.0172000,0.02,-0.10
60.250,-0.0172000,0.00,-0.27
60.275,-0.0172000,0.00,-0.16
60.300,-0.0172000,0.00,-0.02
60.325,-0.0172000,0.00,0.00
60.350,-0.0172000,3.09E-5,-0.14
60.375,-0.0172000,-6.21E-4,-0.40
60.400,-0.0167359,-0.02,-0.39
60.425,-0.0269782,-0.04,0.14
60.450,-0.3096000,-0.02,0.80
60.475,-0.3173869,0.02,0.79
60.500,-0.0172000,0.04,0.13
60.525,-0.0172000,0.02,-0.40
60.550,-0.0172000,0.00,-0.40
60.575,-0.0172000,0.00,-0.13
60.600,-0.0172000,0.00,0.00
60.625,-0.0172000,0.00,-0.09
60.650,-0.0172000,4.02E-4,-0.32
60.675,-0.0172000,-0.01,-0.36
60.700,-0.0111657,-0.03,0.06
60.725,-0.2394212,-0.02,0.64
60.750,-0.2997345,0.01,0.70
60.775,-0.0172000,0.03,0.16
60.800,-0.0172000,0.02,-0.32
60.825,-0.0172000,0.00,-0.35
60.850,-0.0172000,0.00,-0.13
60.875,-0.0172000,0.00,4.13E-4
60.900,-0.0172000,0.00,-0.01
60.925,-0.0172000,6.19E-5,-0.16
60.950,-0.0172000,0.00,-0.29
60.975,-0.0162719,-0.02,-0.13
61.000,-0.0446474,-0.02,0.31
61.025,-0.3169290,5.90E-4,0.57
61.050,-0.0348637,0.02,0.29
61.075,-0.0172000,0.02,-0.14
61.100,-0.0172000,0.00,-0.29
61.125,-0.0172000,0.00,-0.15
61.150,-0.0172000,0.00,-0.01
61.175,-0.0172000,0.00,0.00
61.200,-0.0172000,0.00,-0.07
61.225,-0.0172000,3.09E-4,-0.16
61.250,-0.0172000,-0.01,-0.10
61.275,-0.0125585,-0.01,0.14
61.300,-0.1933448,0.00,0.32
61.325,-0.0348637,0.01,0.19
61.350,-0.0172000,0.01,-0.06
61.375,-0.0172000,0.00,-0.16
61.400,-0.0172000,0.00,-0.09
61.425,-0.0172000,0.00,-0.01
61.450,-0.0172000,0.00,0.00
61.475,-0.0172000,0.00,-0.12
61.500,-0.0172000,4.95E-4,-0.26
61.525,-0.0172000,-0.02,-0.16
61.550,-0.0097727,-0.02,0.22
61.575,-0.2988179,0.00,0.53
61.600,-0.0525267,0.02,0.32
61.625,-0.0172000,0.02,-0.09
61.650,-0.0172000,0.00,-0.26
61.675,-0.0172000,0.00,-0.16
61.700,-0.0172000,0.00,-0.02
61.725,-0.0172000,0.00,4.13E-4
61.750,-0.0172000,0.00,-0.01
61.775,-0.0172000,6.19E-5,-0.14
61.800,-0.0172000,0.00,-0.23
61.825,-0.0162719,-0.02,-0.09
61.850,-0.0460382,-0.02,0.27
61.875,-0.2644276,0.00,0.47
61.900,-0.0172000,0.02,0.21
61.925,-0.0172000,0.02,-0.14
61.950,-0.0172000,0.00,-0.23
61.975,-0.0172000,0.00,-0.11
62.000,-0.0172000,0.00,0.00
62.025,-0.0172000,0.00,0.00
62.050,-0.0172000,0.00,0.00
62.075,-0.0172000,0.00,0.00
62.100,-0.0172000,0.00,0.00
62.125,-0.0172000,0.00,0.00
62.150,-0.0172000,0.00,0.00
62.175,-0.0172000,0.00,0.00
62.200,-0.0172000,0.00,0.00
62.225,-0.0172000,0.00,0.00
62.250,-0.0172000,0.00,0.00
62.275,-0.0172000,0.00,0.00
62.300,-0.0172000,0.00,4.13E-4
62.325,-0.0172000,0.00,-0.01
62.350,-0.0172000,6.19E-5,-0.03
62.375,-0.0172000,0.00,-0.02
62.400,-0.0162719,0.00,0.03
62.425,-0.0525267,-6.19E-5,0.06
62.450,-0.0172000,0.00,0.03
62.475,-0.0172000,0.00,-0.01
62.500,-0.0172000,0.00,-0.03
62.525,-0.0172000,0.00,-0.02
62.550,-0.0172000,0.00,0.00
62.575,-0.0172000,0.00,0.00
62.600,-0.0172000,0.00,-0.12
62.625,-0.0172000,4.95E-4,-0.33
62.650,-0.0172000,-0.02,-0.30
62.675,-0.0097727,-0.03,0.15
62.700,-0.2946925,-0.01,0.66
62.725,-0.2114619,0.02,0.60
62.750,-0.0172000,0.03,0.06
62.775,-0.0172000,0.01,-0.33
62.800,-0.0172000,0.00,-0.30
62.825,-0.0172000,0.00,-0.09
62.850,-0.0172000,0.00,0.00
62.875,-0.0172000,0.00,-0.11
62.900,-0.0172000,4.64E-4,-0.34
62.925,-0.0172000,-0.02,-0.36
62.950,-0.0102371,-0.03,0.10
62.975,-0.2752000,-0.02,0.69
63.000,-0.2820814,0.02,0.70
63.025,-0.0172000,0.03,0.13
63.050,-0.0172000,0.02,-0.34
63.075,-0.0172000,0.00,-0.35
63.100,-0.0172000,0.00,-0.12
63.125,-0.0172000,0.00,6.19E-4
63.150,-0.0172000,0.00,-0.02
63.175,-0.0172000,9.28E-5,-0.17
63.200,-0.0172000,0.00,-0.30
63.225,-0.0158077,-0.02,-0.11
63.250,-0.0623158,-0.02,0.34
63.275,-0.3169290,0.00,0.59
63.300,-0.0348637,0.02,0.28
63.325,-0.0172000,0.02,-0.16
63.350,-0.0172000,0.00,-0.29
63.375,-0.0172000,0.00,-0.15
63.400,-0.0172000,0.00,-0.01
63.425,-0.0172000,0.00,0.00
63.450,-0.0172000,0.00,0.00
63.475,-0.0172000,0.00,0.00
63.500,-0.0172000,0.00,0.00
63.525,-0.0172000,0.00,0.00
63.550,-0.0172000,0.00,0.00
63.575,-0.0172000,0.00,0.00
63.600,-0.0172000,0.00,0.00
63.625,-0.0172000,0.00,0.00
63.650,-0.0172000,0.00,0.00
63.675,-0.0172000,0.00,0.00
63.700,-0.0172000,0.00,0.00
63.725,-0.0172000,0.00,-0.11
63.750,-0.0172000,4.64E-4,-0.25
63.775,-0.0172000,-0.02,-0.17
63.800,-0.0102371,-0.02,0.20
63.825,-0.2807054,0.00,0.51
63.850,-0.0701890,0.02,0.33
63.875,-0.0172000,0.02,-0.06
63.900,-0.0172000,0.00,-0.25
63.925,-0.0172000,0.00,-0.16
63.950,-0.0172000,0.00,-0.02
63.975,-0.0172000,0.00,0.00
64.000,-0.0172000,0.00,-0.12
64.025,-0.0172000,4.95E-4,-0.37
64.050,-0.0172000,-0.02,-0.38
64.075,-0.0097727,-0.04,0.11
64.100,-0.2924000,-0.02,0.73
64.125,-0.2997345,0.02,0.75
64.150,-0.0172000,0.04,0.14
64.175,-0.0172000,0.02,-0.37
64.200,-0.0172000,0.00,-0.37
64.225,-0.0172000,0.00,-0.13
64.250,-0.0172000,0.00,0.00
64.275,-0.0172000,0.00,-0.09
64.300,-0.0172000,3.71E-4,-0.31
64.325,-0.0172000,-0.01,-0.37
64.350,-0.0116300,-0.03,0.02
64.375,-0.2213001,-0.02,0.62
64.400,-0.3169290,0.01,0.73
64.425,-0.0348637,0.03,0.21
64.450,-0.0172000,0.02,-0.30
64.475,-0.0172000,0.00,-0.36
64.500,-0.0172000,0.00,-0.15
64.525,-0.0172000,0.00,-0.01
64.550,-0.0172000,0.00,0.00
64.575,-0.0172000,0.00,0.00
64.600,-0.0172000,0.00,0.00
64.625,-0.0172000,0.00,0.00
64.650,-0.0172000,0.00,0.00
64.675,-0.0172000,0.00,0.00
64.700,-0.0172000,0.00,0.00
64.725,-0.0172000,0.00,0.00
64.750,-0.0172000,0.00,0.00
64.775,-0.0172000,0.00,0.00
64.800,-0.0172000,0.00,0.00
64.825,-0.0172000,0.00,0.00
64.850,-0.0172000,0.00,-0.11
64.875,-0.0172000,4.64E-4,-0.25
64.900,-0.0172000,-0.02,-0.15
64.925,-0.0102371,-0.02,0.21
64.950,-0.2811641,0.00,0.49
64.975,-0.0525267,0.02,0.30
65.000,-0.0172000,0.02,-0.08
65.025,-0.0172000,0.00,-0.25
65.050,-0.0172000,0.00,-0.15
65.075,-0.0172000,0.00,-0.02
65.100,-0.0172000,0.00,6.19E-4
65.125,-0.0172000,0.00,-0.02
65.150,-0.0172000,9.28E-5,-0.06
65.175,-0.0172000,0.00,-0.06
65.200,-0.0158077,-0.01,0.03
65.225,-0.0692630,0.00,0.12
65.250,-0.0525267,0.00,0.11
65.275,-0.0172000,0.01,0.01
65.300,-0.0172000,0.00,-0.06
65.325,-0.0172000,0.00,-0.05
65.350,-0.0172000,0.00,-0.02
65.375,-0.0172000,0.00,2.06E-4
65.400,-0.0172000,0.00,-0.01
65.425,-0.0172000,3.09E-5,-0.02
65.450,-0.0172000,0.00,-0.02
65.475,-0.0167359,0.00,0.01
65.500,-0.0344000,0.00,0.05
65.525,-0.0348637,0.00,0.05
